WILAYAH;KECAMATAN;KELURAHAN;NO_RT;NO_RW;LUAS_AREA;GENANGAN;TINGGI;FLOOD;KETERANGAN;WAKTU;WAKTU_TEXT;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;004;008;0,00455629;160 cm;4;YES;-;2022-07-16 10:00:28;2022-07-16 10:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;010;005;0,01661873;130 cm;3;YES;nan;2022-07-16 15:00:19;2022-07-16 15:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;003;008;0,01945237;90 cm;3;YES;nan;2022-07-16 15:00:19;2022-07-16 15:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;002;001;0,01560462;60 cm;2;YES;nan;2022-07-16 15:00:19;2022-07-16 15:00;;
JAKARTA BARAT;CENGKARENG;CENGKARENG BARAT;003;010;0,03016137;40 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;CENGKARENG;CENGKARENG BARAT;004;010;0,01576203;40 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;CENGKARENG;CENGKARENG BARAT;009;010;0,06051581;40 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;CENGKARENG;CENGKARENG BARAT;011;010;0,0229731;40 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;001;003;0,02067218;50 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;005;003;0,01993839;40 s.d 45 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;001;002;0,43747325;50 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;015;003;0,03946249;50 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;013;011;0,01957606;50 cm;2;YES;nan;2022-07-16 15:00:19;2022-07-16 15:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;016;005;0,00833539;130 cm;3;YES;nan;2022-07-16 15:00:19;2022-07-16 15:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;017;005;0,00399925;130 cm;3;YES;nan;2022-07-16 15:00:19;2022-07-16 15:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;014;005;0,0051489;130 cm;3;YES;nan;2022-07-16 15:00:19;2022-07-16 15:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;013;005;0,01319161;130 cm;3;YES;nan;2022-07-16 15:00:19;2022-07-16 15:00;;
JAKARTA SELATAN;PESANGGRAHAN;BINTARO;005;004;0,01839612;120 cm;3;YES;nan;2022-07-16 15:00:19;2022-07-16 15:00;;
JAKARTA SELATAN;PESANGGRAHAN;PESANGGRAHAN;001;001;0,04698653;40 cm;2;YES;nan;2022-07-16 15:00:19;2022-07-16 15:00;;
JAKARTA SELATAN;PESANGGRAHAN;PESANGGRAHAN;003;001;0,00958711;40 cm;2;YES;nan;2022-07-16 15:00:19;2022-07-16 15:00;;
JAKARTA SELATAN;PESANGGRAHAN;PESANGGRAHAN;002;001;0,0062194;40 cm;2;YES;nan;2022-07-16 15:00:19;2022-07-16 15:00;;
JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;007;001;0,26279339;70 cm;2;YES;nan;2022-07-16 15:00:19;2022-07-16 15:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;002;011;0,04908593;40 s.d 45 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;003;003;0,01695412;50 cm;3;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;007;003;0,00879268;40 s.d 45 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;008;004;0,00831877;40 s.d 45 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;006;004;0,00375123;40 s.d 45 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;005;015;0,10727581;40 s.d 45 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;001;011;0,0579977;50 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;005;004;0,00731695;40 s.d 45 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;002;003;0,02491154;40 s.d 45 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;008;002;0,02486095;50 cm;3;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;008;001;0,20430972;70 cm;2;YES;nan;2022-07-16 15:00:19;2022-07-16 15:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;015;005;0,00151058;130 cm;3;YES;nan;2022-07-16 15:00:19;2022-07-16 15:00;;
JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;007;007;0,02277109;100 cm;3;YES;nan;2022-07-16 15:00:19;2022-07-16 15:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;012;011;0,02768863;50 cm;2;YES;nan;2022-07-16 15:00:19;2022-07-16 15:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;001;001;0,02017897;60 cm;2;YES;nan;2022-07-16 15:00:19;2022-07-16 15:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;004;008;0,02384438;90 cm;3;YES;nan;2022-07-16 15:00:19;2022-07-16 15:00;;
JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;008;011;0,04675351;50 cm;2;YES;Curah Hujan Tinggi dan Luapan Kali Krukut;2022-09-24 0:00:19;2022-09-24 00:00;;
JAKARTA SELATAN;CILANDAK;PONDOK LABU;012;003;0,02211212;70 cm;2;YES;Curah Hujan Tinggi;2022-09-24 0:00:19;2022-09-24 00:00;;
JAKARTA SELATAN;JAGAKARSA;JAGAKARSA;005;005;0,09926394;50 cm;2;YES;Curah Hujan Tinggi;2022-09-24 0:00:19;2022-09-24 00:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;003;011;0,03227178;40 s.d 45 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;009;002;0,03556792;50 cm;3;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;007;002;0,0325066;50 cm;3;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;006;002;0,06237279;50 cm;3;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;005;002;0,01595591;50 cm;3;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;011;002;0,0254438;50 cm;3;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;003;002;0,05550789;50 cm;3;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;002;002;0,02009923;50 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;004;002;0,03670222;50 cm;3;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;CENGKARENG;CENGKARENG BARAT;005;010;0,01214295;40 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;007;004;0,00585483;40 s.d 45 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;009;011;0,05310074;50 cm;2;YES;Curah Hujan Tinggi dan Luapan Kali Krukut;2022-09-24 0:00:19;2022-09-24 00:00;;
JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;009;003;0,15429703;90 cm;2;YES;Curah Hujan Tinggi dan Luapan Kali Krukut;2022-09-24 0:00:19;2022-09-24 00:00;;
JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;007;001;0,07530738;70 cm;2;YES;nan;2022-10-07 15:00:19;2022-10-07 15:00;;
JAKARTA BARAT;KEBON JERUK;KEBON JERUK;008;001;0,02877254;40 cm;2;YES;nan;2022-10-07 15:00:19;2022-10-07 15:00;;
JAKARTA BARAT;KEBON JERUK;KEBON JERUK;012;007;0,01961456;40 cm;2;YES;nan;2022-10-07 15:00:19;2022-10-07 15:00;;
JAKARTA BARAT;KEBON JERUK;KEBON JERUK;005;001;0,02648933;40 cm;2;YES;nan;2022-10-07 15:00:19;2022-10-07 15:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;004;003;0,00671283;40 s.d 45 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;CENGKARENG;CENGKARENG BARAT;006;011;0,01126138;40 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;CENGKARENG;CENGKARENG BARAT;010;010;0,01689759;40 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;CENGKARENG;CENGKARENG BARAT;007;010;0,06644346;40 cm;2;YES;nan;2022-01-20 3:00:19;2022-01-20 03:00;;
JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;007;001;0,07530738;60 cm;2;YES;nan;2022-10-07 18:00:19;2022-10-07 18:00;;
JAKARTA TIMUR;CIPAYUNG;LUBANG BUAYA;002;012;0,01912389;40 cm;2;YES;nan;2022-10-07 18:00:19;2022-10-07 18:00;;
JAKARTA TIMUR;CIRACAS;RAMBUTAN;012;002;0,0258747;50 cm;2;YES;nan;2022-10-07 18:00:19;2022-10-07 18:00;;
JAKARTA TIMUR;CIRACAS;RAMBUTAN;004;002;0,02127711;50 cm;2;YES;nan;2022-10-07 18:00:19;2022-10-07 18:00;;
JAKARTA TIMUR;JATINEGARA;CIPINANG MUARA;006;013;0,01425919;80 cm;3;YES;nan;2022-10-07 18:00:19;2022-10-07 18:00;;
JAKARTA BARAT;CENGKARENG;KEDAUNG KALI ANGKE;001;005;0,04766049;60 cm;2;YES;nan;2022-09-10 6:00:19;2022-09-10 06:00;;
JAKARTA BARAT;CENGKARENG;DURI KOSAMBI;009;004;0,01153761;40 cm;2;YES;nan;2022-09-10 6:00:19;2022-09-10 06:00;;
JAKARTA BARAT;CENGKARENG;DURI KOSAMBI;010;004;0,05112333;40 cm;2;YES;nan;2022-09-10 6:00:19;2022-09-10 06:00;;
JAKARTA TIMUR;MAKASAR;KEBON PALA;007;001;0,01719443;-;2;-;-;2021-02-20 20:43:26;2021-02-20 21:00;;
JAKARTA SELATAN;PANCORAN;DUREN TIGA;001;005;0,02097085;-;2;-;-;2021-02-20 20:43:26;2021-02-20 21:00;;
JAKARTA UTARA;CILINCING;KALIBARU;001;001;0,01393995;-;3;-;-;2021-02-20 20:43:26;2021-02-20 21:00;;
JAKARTA UTARA;CILINCING;KALIBARU;002;001;0,0077784;-;3;-;-;2021-02-20 20:43:26;2021-02-20 21:00;;
JAKARTA BARAT;KALI DERES;PEGADUNGAN;010;001;0,02489262;60 cm;2;Yes;nan;2022-01-18 12:00:19;2022-01-18 12:00;;
JAKARTA BARAT;CENGKARENG;KAPUK;009;012;0,01143109;40 cm;2;Yes;nan;2022-01-18 12:00:19;2022-01-18 12:00;;
JAKARTA BARAT;KALI DERES;TEGAL ALUR;001;011;0,0579977;50 cm;2;Yes;nan;2022-01-18 12:00:19;2022-01-18 12:00;;
JAKARTA BARAT;CENGKARENG;RAWA BUAYA;003;001;0,02069616;60 cm;2;Yes;nan;2022-01-18 12:00:19;2022-01-18 12:00;;
JAKARTA BARAT;KALI DERES;KAMAL;004;001;0,01277169;45 cm;2;Yes;nan;2022-01-18 12:00:19;2022-01-18 12:00;;
JAKARTA BARAT;KALI DERES;KAMAL;005;001;0,03881479;45 cm;2;Yes;nan;2022-01-18 12:00:19;2022-01-18 12:00;;
JAKARTA BARAT;KALI DERES;SEMANAN;003;007;0,0691476;60 cm;2;Yes;nan;2022-01-18 12:00:19;2022-01-18 12:00;;
JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;003;003;0,0418778;45 cm;2;YES;Curah Hujan Tinggi;2022-08-16 21:00:20;2022-08-16 21:00;;
JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;009;003;0,15429703;45 cm;2;YES;Curah Hujan Tinggi;2022-08-16 21:00:20;2022-08-16 21:00;;
JAKARTA TIMUR;JATINEGARA;CIPINANG MUARA;012;013;0,02942487;90 cm;3;YES;nan;2022-10-07 18:00:19;2022-10-07 18:00;;
JAKARTA TIMUR;JATINEGARA;CIPINANG MUARA;007;013;0,01006222;75 cm;3;YES;nan;2022-10-07 18:00:19;2022-10-07 18:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;006;008;0,00414511;80 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9:00:19;2022-04-19 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;016;008;0,00087744;80 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9:00:19;2022-04-19 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;008;0,00152712;50 cm;2;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9:00:19;2022-04-19 09:00;;
JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;006;008;0,00965922;110 s.d 140 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9:00:19;2022-04-19 09:00;;
JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;010;008;0,01734816;110 s.d 140 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9:00:19;2022-04-19 09:00;;
JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;008;008;0,01509787;110 s.d 140 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9:00:19;2022-04-19 09:00;;
JAKARTA SELATAN;PANCORAN;RAWA JATI;003;007;0,00689139;90 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9:00:19;2022-04-19 09:00;;
JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;007;008;0,00725023;110 s.d 140 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9:00:19;2022-04-19 09:00;;
JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;017;007;0,00924964;110 s.d 140 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9:00:19;2022-04-19 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;006;008;0,00733016;80 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9:00:19;2022-04-19 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;012;008;0,00241645;50 cm;2;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9:00:19;2022-04-19 09:00;;
JAKARTA SELATAN;MAMPANG PRAPATAN;BANGKA;012;004;0,02627155;40 cm;2;YES;nan;2021-04-25 9:00:19;2021-04-25 09:00;;
JAKARTA SELATAN;MAMPANG PRAPATAN;BANGKA;003;004;0,01881972;40 cm;2;YES;nan;2021-04-25 9:00:19;2021-04-25 09:00;;
JAKARTA BARAT;KALI DERES;KAMAL;002;001;0,03306157;45 cm;2;Yes;nan;2022-01-18 12:00:19;2022-01-18 12:00;;
JAKARTA BARAT;KALI DERES;PEGADUNGAN;003;001;0,0105173;60 cm;2;Yes;nan;2022-01-18 12:00:19;2022-01-18 12:00;;
JAKARTA BARAT;CENGKARENG;CENGKARENG TIMUR;002;005;0,00856599;40 cm;2;Yes;nan;2022-01-18 12:00:19;2022-01-18 12:00;;
JAKARTA SELATAN;MAMPANG PRAPATAN;BANGKA;012;004;0,02627155;40 cm;2;YES;nan;2021-04-25 0:00:26;2021-04-25 00:00;;
JAKARTA SELATAN;MAMPANG PRAPATAN;BANGKA;003;004;0,01881972;40 cm;2;YES;nan;2021-04-25 0:00:26;2021-04-25 00:00;;
JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;007;001;0,0753155;60 s.d 70 cm;2;YES;LUAPAN KALI ANGKE;2021-05-18 15:00:19;2021-05-18 15:00;;
JAKARTA BARAT;CENGKARENG;KEDAUNG KALI ANGKE;001;008;0,05833388;40 s.d 70 cm;2;YES;CURAH HUJAN TINGGI DAN LUAPAN KALI ANGKE;2021-05-18 15:00:19;2021-05-18 15:00;;
JAKARTA BARAT;CENGKARENG;KEDAUNG KALI ANGKE;008;008;0,0073546;40 s.d 70 cm;2;YES;CURAH HUJAN TINGGI DAN LUAPAN KALI ANGKE;2021-05-18 15:00:19;2021-05-18 15:00;;
JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;001;008;0,0089144;40 cm;2;YES;CURAH HUJAN TINGGI;2021-05-18 15:00:19;2021-05-18 15:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;004;0,00275061;40 CM;2;YES;LUAPAN KALI CILIWUNG;2021-05-25 9:00:19;2021-05-25 09:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;010;007;0,00544204;40 S/D 80 CM;3;YES;LUAPAN KALI CILIWUNG;2021-05-25 9:00:19;2021-05-25 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;003;0,00792003;50 CM;2;YES;LUAPAN KALI CILIWUNG;2021-05-25 9:00:19;2021-05-25 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;012;004;0,00251241;125 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9:00:19;2022-04-19 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;004;0,00274992;125 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9:00:19;2022-04-19 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;003;007;0,00157422;60 cm;2;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9:00:19;2022-04-19 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;011;005;0,01268629;130 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9:00:19;2022-04-19 09:00;;
JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;005;008;0,00999088;110 s.d 140 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9:00:19;2022-04-19 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;003;0,00763258;130 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9:00:19;2022-04-19 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;006;007;0,00323987;80 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9:00:19;2022-04-19 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;008;0,02510171;60;2;yes;03:00 wib;2022-11-14 6:00:19;2022-11-14 06:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;008;008;0,01318754;60;2;yes;03:00 wib;2022-11-14 6:00:19;2022-11-14 06:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;005;0,00279773;120;3;yes;03:00 wib;2022-11-14 6:00:19;2022-11-14 06:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;006;005;0,00401174;120;3;yes;03:00 wib;2022-11-14 6:00:19;2022-11-14 06:00;;
JAKARTA SELATAN;PANCORAN;RAWA JATI;005;007;0,00620131;30;1;yes;03:00 wib;2022-11-14 6:00:19;2022-11-14 06:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;0,00446061;40 cm;2;YES;nan;2021-06-04 6:00:19;2021-06-04 06:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;002;0,00725819;40 cm;2;YES;nan;2021-06-04 6:00:19;2021-06-04 06:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;005;0,00279842;40 CM;2;YES;LUAPAN KALI CILIWUNG;2021-05-25 9:00:19;2021-05-25 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;011;005;0,00227763;40 CM;2;YES;LUAPAN KALI CILIWUNG;2021-05-25 9:00:19;2021-05-25 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;012;004;0,00251303;40 CM;2;YES;LUAPAN KALI CILIWUNG;2021-05-25 9:00:19;2021-05-25 09:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;018;007;0,00601428;40 S/D 80 CM;3;YES;LUAPAN KALI CILIWUNG;2021-05-25 9:00:19;2021-05-25 09:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;017;007;0,01359958;40 S/D 80 CM;3;YES;LUAPAN KALI CILIWUNG;2021-05-25 9:00:19;2021-05-25 09:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;005;007;0,00985252;40 S/D 80 CM;3;YES;LUAPAN KALI CILIWUNG;2021-05-25 9:00:19;2021-05-25 09:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;009;007;0,00962298;40 S/D 80 CM;3;YES;LUAPAN KALI CILIWUNG;2021-05-25 9:00:19;2021-05-25 09:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;014;007;0,0068071;40 S/D 80 CM;3;YES;LUAPAN KALI CILIWUNG;2021-05-25 9:00:19;2021-05-25 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CILILITAN;006;007;0,01021672;40 S/D 80 CM;3;YES;LUAPAN KALI CILIWUNG;2021-05-25 9:00:19;2021-05-25 09:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;0,00446061;40 cm;2;YES;nan;2021-06-03 6:00:20;2021-06-03 06:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;002;0,00725819;40 cm;2;YES;nan;2021-06-03 6:00:20;2021-06-03 06:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;009;005;0,01365099;100;2;yes;03:00 wib;2022-11-14 6:00:19;2022-11-14 06:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;011;005;0,00229643;120;3;yes;03:00 wib;2022-11-14 6:00:19;2022-11-14 06:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;002;003;0,00723049;100;2;yes;03:00 wib;2022-11-14 6:00:19;2022-11-14 06:00;;
JAKARTA TIMUR;KRAMAT JATI;BALE KAMBANG;007;005;0,07689172;40;2;yes;03:00 wib;2022-11-14 6:00:19;2022-11-14 06:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;005;007;0,00985004;60;2;yes;03:00 wib;2022-11-14 6:00:19;2022-11-14 06:00;;
JAKARTA SELATAN;PANCORAN;RAWA JATI;004;007;0,25660217;30;1;yes;03:00 wib;2022-11-14 6:00:19;2022-11-14 06:00;;
JAKARTA SELATAN;PANCORAN;RAWA JATI;003;007;0,00689139;30;1;yes;03:00 wib;2022-11-14 6:00:19;2022-11-14 06:00;;
JAKARTA SELATAN;PANCORAN;RAWA JATI;002;007;0,00678813;30;1;yes;03:00 wib;2022-11-14 6:00:19;2022-11-14 06:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;015;003;0,0055472;100;2;yes;03:00 wib;2022-11-14 6:00:19;2022-11-14 06:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;006;011;0,0138836;80;2;yes;03:00 wib;2022-11-14 6:00:19;2022-11-14 06:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;002;008;0,01899471;40 cm;2;YES;Luapan Kali Ciliwung;2022-10-12 3:00:19;2022-10-12 03:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;008;0,02510171;135 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3:00:19;2022-10-12 03:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;005;008;0,01485829;50 cm;2;YES;Luapan Kali Ciliwung;2022-10-12 3:00:19;2022-10-12 03:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;008;008;0,01318754;135 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3:00:19;2022-10-12 03:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;005;0,00279773;100 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3:00:19;2022-10-12 03:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;006;005;0,00401174;100 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3:00:19;2022-10-12 03:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;001;0,0508251;40 cm;1;YES;Luapan Kali Ciliwung;2022-10-12 3:00:19;2022-10-12 03:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;010;005;0,00896664;50 cm;2;YES;Luapan Kali Ciliwung;2022-10-12 3:00:19;2022-10-12 03:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;009;005;0,01365099;200 cm;4;YES;Luapan Kali Ciliwung;2022-10-12 3:00:19;2022-10-12 03:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;011;005;0,00229643;100 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3:00:19;2022-10-12 03:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;006;005;0,00401174;40;2;YES;nan;2022-10-26 9:00:19;2022-10-26 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;009;005;0,01365099;50;2;YES;nan;2022-10-26 9:00:19;2022-10-26 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;011;005;0,00229643;40;2;YES;nan;2022-10-26 9:00:19;2022-10-26 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;002;003;0,00723049;90;3;YES;nan;2022-10-26 9:00:19;2022-10-26 09:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;013;011;0,00831017;50;2;YES;nan;2022-10-26 9:00:19;2022-10-26 09:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;010;011;0,00973229;50;2;YES;nan;2022-10-26 9:00:19;2022-10-26 09:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;003;011;0,00906818;50;2;YES;nan;2022-10-26 9:00:19;2022-10-26 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CILILITAN;007;005;0,01919943;80;3;YES;nan;2022-10-26 9:00:19;2022-10-26 09:00;;
